gene_id,Pverr_006,Pverr_007,Pverr_008,Pverr_009,Pverr_106,Pverr_107,Pverr_108,Pverr_109,Pverr_110,Pverr_111,Pverr_112,Pverr_113
Pver_gene_g12655,79,94,74,56,588,605,415,734,305,371,636,496
Pver_gene_g12654,28,34,28,10,33,30,9,52,37,28,0,12
Pver_gene_g12653,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g12652,44,59,58,44,27,32,0,22,48,33,21,20
Pver_gene_g12651,0,0,0,0,38,6,5,20,13,27,19,32
Pver_gene_g12650,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g438,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g439,0,9,0,0,27,0,0,0,0,0,0,5
Pver_gene_g432,0,0,0,0,81,36,0,103,13,68,51,24
Pver_gene_g433,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g430,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g431,2,0,0,5,1,3,0,7,0,5,5,10
Pver_gene_g436,0,0,0,0,17,37,0,74,10,103,0,52
Pver_gene_g437,0,0,0,0,18,41,12,41,20,31,37,34
Pver_gene_g434,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g435,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g8626,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g8627,0,0,0,0,76,196,152,142,434,81,114,128
Pver_gene_g8628,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g1907,79,25,49,3,93,111,21,154,54,136,100,64
Pver_gene_g14765,0,109,95,113,63,23,0,51,63,82,28,25
Pver_gene_g385,0,13,0,14,14,0,0,0,0,0,0,0
Pver_gene_g386,283,221,267,176,99,44,56,92,38,103,62,61
Pver_gene_g387,0,4,8,0,0,0,16,0,15,0,0,0
Pver_gene_g14761,0,13,0,0,14,25,19,10,48,0,34,0
Pver_gene_g381,0,0,0,0,0,0,0,0,0,4,0,0
Pver_gene_g14763,382,355,497,381,0,0,0,0,0,16,0,0
Pver_gene_g383,0,9,0,0,120,88,63,116,55,41,122,143
Pver_gene_g14769,0,0,0,0,0,0,0,0,0,0,0,16
Pver_gene_g389,333,439,551,399,158,286,252,251,328,292,313,250
Pver_gene_g11300,38,25,0,0,656,650,287,801,450,731,656,729
Pver_gene_g11301,232,241,231,158,280,456,92,588,163,551,266,568
Pver_gene_g11302,0,0,0,0,0,0,0,0,0,16,0,0
Pver_gene_g11303,131,125,103,80,494,550,270,373,274,369,326,530
Pver_gene_g11304,277,286,274,232,18,22,14,75,25,16,53,13
Pver_gene_g11305,114,96,174,66,0,0,0,0,0,0,0,0
Pver_gene_g11306,0,0,0,0,0,0,4,0,0,0,0,0
Pver_gene_g11307,0,0,0,0,0,0,0,0,0,0,5,0
Pver_gene_g11308,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g11309,0,0,8,0,121,61,17,236,47,157,176,131
Pver_gene_g10655,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g10654,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g10657,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g10656,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g10651,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g10650,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g10653,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g10652,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g10659,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g10658,135,0,94,54,90,109,29,178,77,138,153,117
Pver_gene_g26500,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g23753,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g26502,20,15,27,23,34,0,0,9,7,20,0,11
Pver_gene_g15689,46,46,16,25,68,49,23,120,79,103,53,79
Pver_gene_g15688,39,7,0,0,90,48,18,90,29,35,82,61
Pver_gene_g23751,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g15681,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g15680,0,0,34,14,819,324,109,959,287,868,712,555
Pver_gene_novel_gene_330_5de57afd,0,0,0,0,0,0,0,0,1,0,0,0
Pver_gene_g15682,0,0,0,0,0,14,0,0,0,0,0,19
Pver_gene_g15685,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g15684,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g15687,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g15686,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g13236,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g13237,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g13234,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g13235,0,0,0,0,8,0,0,0,0,10,12,7
Pver_gene_g13232,0,0,0,0,9,0,0,13,0,0,0,0
Pver_gene_g23754,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g13230,0,0,0,0,0,8,0,0,0,0,0,0
Pver_gene_g13231,0,0,0,0,0,20,22,19,0,0,0,0
Pver_gene_g23755,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g13238,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g13239,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g15979,0,0,22,0,40,55,15,133,21,78,104,67
Pver_gene_g15978,0,32,4,20,83,85,13,62,38,72,71,44
Pver_gene_g15977,87,52,37,0,108,33,17,37,32,33,32,60
Pver_gene_g15976,0,9,39,0,12,0,0,37,12,0,0,16
Pver_gene_g15975,0,21,47,0,25,35,44,30,71,21,51,33
Pver_gene_g15974,0,4,16,4,51,19,27,31,0,18,21,24
Pver_gene_g15973,25,0,0,8,0,8,0,0,4,0,0,0
Pver_gene_g15972,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g15971,9,35,22,17,17,14,0,4,0,7,4,0
Pver_gene_g15970,0,0,0,0,0,0,0,0,18,0,0,0
Pver_gene_novel_gene_635_5de57afd,0,0,0,0,3,2,3,22,0,16,0,4
Pver_gene_g17746,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g6662,6,21,11,0,117,127,42,117,99,111,69,67
Pver_gene_g6663,29,37,45,33,268,187,146,266,164,147,166,190
Pver_gene_g6660,32,44,23,34,316,126,79,354,103,247,355,117
Pver_gene_g6661,6,7,0,0,451,268,82,364,78,266,220,153
Pver_gene_g6666,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g6667,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g6664,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g6665,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g6668,0,0,13,5,13,0,0,8,0,30,7,0
Pver_gene_g6669,0,34,65,35,56,15,28,20,37,16,37,15
Pver_gene_g25721,0,0,0,0,0,0,0,19,0,13,0,0
Pver_gene_g25720,0,0,0,0,24,23,17,43,16,19,35,38
Pver_gene_g25723,0,0,0,0,50,0,6,27,0,14,22,9
Pver_gene_g25722,0,0,0,0,107,55,30,111,88,39,100,46
Pver_gene_g25725,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g25724,0,0,0,0,0,0,0,0,6,0,0,0
Pver_gene_g25727,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g25726,0,0,0,0,25,137,0,157,14,156,107,117
Pver_gene_g25729,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g7131,60,20,0,8,110,53,25,103,37,90,152,90
Pver_gene_g7130,57,119,147,90,21,76,34,71,97,32,38,74
Pver_gene_g7133,59,80,188,79,87,55,0,151,0,50,40,85
Pver_gene_g7132,45,63,68,12,356,209,147,358,103,254,408,188
Pver_gene_g7135,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g7134,0,0,48,54,45,38,27,0,25,24,23,13
Pver_gene_g7137,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g7136,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g7139,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g7138,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g9669,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g9668,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g9663,19,37,21,41,23,17,18,50,86,17,27,16
Pver_gene_g9662,0,29,66,34,95,91,45,94,107,76,177,50
Pver_gene_g9661,0,0,0,0,50,6,10,51,31,41,57,34
Pver_gene_g9660,38,49,29,24,160,134,58,121,128,196,145,154
Pver_gene_g9667,6,12,0,0,0,0,10,0,8,0,0,7
Pver_gene_g9666,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g9665,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g9664,54,98,71,61,116,115,56,189,77,126,112,84
Pver_gene_g1478,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g1479,125,129,299,148,684,614,128,803,296,474,578,577
Pver_gene_g1476,107,206,131,130,34,0,4,47,26,15,16,15
Pver_gene_g1477,0,0,0,0,0,0,0,5,15,9,0,0
Pver_gene_g1474,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g1475,0,19,0,0,0,29,21,80,38,55,28,65
Pver_gene_g1472,37,18,0,0,24,42,7,28,11,75,69,42
Pver_gene_g1473,1358,1466,1613,1218,74,95,10,143,71,69,58,66
Pver_gene_g1470,29,42,20,25,0,0,12,0,0,14,0,0
Pver_gene_g1471,0,0,0,0,3,9,0,22,2,13,0,5
Pver_gene_g22188,0,0,0,0,0,1,0,0,2,0,0,0
Pver_gene_g22189,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g22180,0,0,0,0,0,0,0,0,0,0,13,0
Pver_gene_g22181,0,0,0,0,2,1,1,0,2,1,1,1
Pver_gene_g22182,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g22183,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g22184,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g22185,0,0,0,0,0,4,0,5,0,31,2,8
Pver_gene_g22186,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g22187,0,0,0,1,0,0,0,0,2,3,11,3
Pver_gene_g8211,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g8210,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g8213,916,637,729,493,17,54,0,50,22,21,47,20
Pver_gene_g8212,35,14,33,16,21,21,31,23,39,19,52,25
Pver_gene_g8215,0,31,74,73,106,99,0,191,114,140,163,144
Pver_gene_g8214,829,646,846,649,320,294,122,536,237,333,298,240
Pver_gene_g8217,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g8216,0,0,0,0,665,466,218,685,337,529,664,483
Pver_gene_g8219,79,124,162,90,143,170,46,244,272,231,152,153
Pver_gene_g8218,0,0,0,0,0,23,10,0,21,17,0,35
Pver_gene_g17788,328,543,531,371,115,127,21,199,61,103,117,147
Pver_gene_g20228,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g26401,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g26400,68,107,132,46,510,581,128,1122,537,787,675,779
Pver_gene_g26403,0,0,0,0,21,6,0,0,0,0,0,0
Pver_gene_g26402,0,0,0,0,0,0,0,0,0,0,0,9
Pver_gene_g26405,0,0,11,10,0,0,0,16,5,0,0,6
Pver_gene_g26404,0,0,0,0,0,0,0,6,0,3,0,0
Pver_gene_g26407,0,8,33,11,0,0,0,0,6,0,0,0
Pver_gene_g26406,0,31,0,7,0,0,12,16,0,0,0,0
Pver_gene_g26409,11,49,40,14,144,167,72,234,82,158,125,119
Pver_gene_g26408,92,89,95,87,479,255,110,366,151,262,257,248
Pver_gene_g17782,474,647,661,332,1240,963,523,989,571,1165,1120,1063
Pver_gene_g17783,0,0,22,0,41,29,16,0,7,64,36,13
Pver_gene_g20221,73,51,129,57,113,105,0,211,52,113,137,115
Pver_gene_g17781,0,0,25,18,13,37,10,52,43,23,42,38
Pver_gene_g20227,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g17787,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g20124,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g20125,0,0,0,0,24,0,5,0,0,0,0,16
Pver_gene_g5881,33,27,32,27,72,49,22,61,77,51,6,66
Pver_gene_g20127,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g5887,0,81,70,41,0,0,0,0,0,0,0,0
Pver_gene_g5886,49,67,100,19,110,56,41,187,94,58,113,106
Pver_gene_g5885,31,15,20,10,34,22,0,41,24,21,65,6
Pver_gene_g20123,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g5889,0,62,59,38,462,373,186,417,82,414,463,366
Pver_gene_g5888,0,0,7,5,36,30,17,73,31,37,57,18
Pver_gene_g20128,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g20129,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g7953,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g7952,99,77,146,161,47,41,21,60,31,26,31,38
Pver_gene_g7951,250,275,381,252,64,54,0,36,76,44,50,60
Pver_gene_g7950,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g7957,0,0,0,0,0,0,0,0,0,15,0,0
Pver_gene_g7956,0,0,0,0,0,0,0,0,0,0,0,8
Pver_gene_g2358,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g2359,0,0,0,0,0,0,0,19,0,0,0,0
Pver_gene_g2356,0,0,0,0,0,10,0,20,0,25,28,19
Pver_gene_g2357,0,0,10,0,597,471,123,804,299,469,668,523
Pver_gene_g7959,0,0,0,0,11,0,3,0,0,11,0,0
Pver_gene_g2355,0,0,0,0,38,19,20,0,25,8,11,15
Pver_gene_g2352,0,0,0,0,0,15,0,0,17,0,0,0
Pver_gene_g2353,0,0,0,0,0,17,35,0,13,0,25,13
Pver_gene_g2350,0,0,0,0,20,44,25,70,41,47,33,67
Pver_gene_g2351,0,0,0,0,64,24,55,50,79,64,44,38
Pver_gene_g24807,0,0,0,0,0,0,0,1,0,0,0,0
Pver_gene_g24806,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g24805,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g24804,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g24803,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g24802,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g24801,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g24800,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g24809,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g24808,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g2055,224,87,61,46,24,44,8,48,20,16,31,17
Pver_gene_novel_gene_730_5de57afd,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_novel_gene_779_5de57afd,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g16154,0,0,0,0,0,15,0,0,0,0,0,0
Pver_gene_g21294,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g16156,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g16157,12,20,14,13,83,58,35,32,57,56,63,51
Pver_gene_g21291,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g16151,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g16152,29,11,15,0,0,37,0,18,11,0,0,4
Pver_gene_g16153,9,0,0,0,0,11,8,0,9,0,0,0
Pver_gene_g21299,0,0,0,0,6,0,2,0,0,0,4,0
Pver_gene_g16159,269,332,349,267,274,203,123,300,162,233,239,168
Pver_gene_novel_gene_670_5de57afd,0,0,27,0,0,0,0,0,0,0,0,0
Pver_gene_g17502,11,7,10,5,30,22,0,0,40,13,11,0
Pver_gene_g24119,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g24118,0,0,0,4,0,9,0,0,0,0,0,0
Pver_gene_g18283,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g24111,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g24110,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g24113,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g24112,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g24115,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g24114,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g24117,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g24116,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g2828,64,70,100,13,57,18,10,69,25,33,0,19
Pver_gene_g2829,0,52,22,56,129,67,23,207,59,158,128,91
Pver_gene_g2824,110,211,226,190,27,50,14,10,20,55,19,32
Pver_gene_g2825,29,56,45,41,19,56,24,21,40,46,0,37
Pver_gene_g2826,68,100,144,74,121,122,89,142,81,81,140,72
Pver_gene_g2827,36,48,66,0,0,17,0,15,45,0,0,0
Pver_gene_g2820,20,51,63,52,22,14,26,0,38,12,0,20
Pver_gene_g2821,0,22,0,0,0,16,0,0,0,23,0,25
Pver_gene_g2822,23,28,61,18,32,49,27,113,65,59,67,67
Pver_gene_g2823,90,105,98,62,8,6,8,10,17,24,0,8
Pver_gene_g6309,0,0,0,0,33,46,19,71,32,47,45,42
Pver_gene_g6308,34,21,14,0,131,86,70,118,69,131,161,126
Pver_gene_g6301,0,0,0,0,15,11,0,0,0,0,0,15
Pver_gene_g6300,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g6303,0,6,0,0,0,0,0,0,0,0,0,0
Pver_gene_g6302,0,0,0,0,11,9,0,0,0,18,0,14
Pver_gene_g6305,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g6304,51,0,61,14,17,22,11,15,13,25,0,37
Pver_gene_g6307,42,40,71,44,2213,1367,585,4082,881,2808,2981,2237
Pver_gene_g6306,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g18289,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g18648,119,194,220,258,396,355,141,529,205,611,642,425
Pver_gene_g18649,0,0,0,0,0,0,0,12,28,0,0,0
Pver_gene_g18642,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g18643,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g18640,0,0,0,0,9,18,0,0,15,0,9,0
Pver_gene_g18641,44,26,22,21,0,0,0,11,19,9,0,0
Pver_gene_g18646,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g18647,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g18644,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g18645,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g10417,0,0,0,0,0,0,0,54,0,0,0,6
Pver_gene_g10416,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g10415,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g10414,0,0,0,0,840,812,384,1451,594,1162,1643,1099
Pver_gene_g10413,0,0,29,0,6428,4296,2613,9012,3092,5162,9302,5208
Pver_gene_g10412,0,0,98,0,10020,6513,3292,16144,5157,7333,15570,9332
Pver_gene_g10411,0,0,67,0,7931,5946,3387,11704,3890,6837,12467,7689
Pver_gene_g10410,0,0,0,0,88,124,82,77,132,74,164,67
Pver_gene_g10419,0,0,0,0,31,12,0,31,0,0,0,12
Pver_gene_g10418,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g12929,0,0,26,0,0,24,33,0,17,0,0,9
Pver_gene_g12928,552,445,715,446,827,709,114,1781,428,923,1152,954
Pver_gene_g12925,0,12,15,8,0,7,6,0,18,0,0,0
Pver_gene_g12924,0,0,0,0,14,0,0,0,0,0,13,7
Pver_gene_g12927,0,0,0,0,0,0,0,27,0,0,0,0
Pver_gene_g12926,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g12921,0,0,0,0,0,0,11,25,17,0,0,0
Pver_gene_g12920,0,0,0,14,0,0,0,0,0,0,0,0
Pver_gene_g12923,0,0,0,0,0,0,0,19,0,10,16,0
Pver_gene_g12922,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g4624,41,17,23,41,112,154,46,175,48,262,140,143
Pver_gene_g4625,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g4626,0,12,31,5,321,173,66,290,113,177,211,225
Pver_gene_g26312,0,0,0,0,0,29,0,48,21,0,0,11
Pver_gene_g4620,0,0,0,0,0,0,0,0,0,19,0,0
Pver_gene_g4621,0,49,61,30,0,53,28,48,84,70,25,74
Pver_gene_g4622,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g26316,0,0,0,0,0,2,0,0,0,1,0,0
Pver_gene_novel_gene_312_5de57afd,0,0,0,0,0,0,0,0,0,0,0,2
Pver_gene_g20915,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g20914,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g20917,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g20916,0,0,0,0,0,14,4,0,0,0,0,0
Pver_gene_g20911,0,0,0,0,27,23,0,17,17,13,28,5
Pver_gene_g20910,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g20913,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g20912,0,0,0,0,0,0,0,0,0,0,27,0
Pver_gene_g20919,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g20918,0,0,0,6,61,68,24,144,60,123,187,103
Pver_gene_g16524,11,12,42,11,10,51,7,19,20,15,0,18
Pver_gene_g854,26,27,21,8,35,67,29,27,78,19,25,39
Pver_gene_novel_gene_582_5de57afd,0,0,0,0,0,0,0,0,0,0,0,2
Pver_gene_g855,0,10,17,0,274,176,195,209,110,211,397,174
Pver_gene_g16522,312,299,462,376,230,122,43,148,79,156,100,99
Pver_gene_g856,0,0,0,0,125,146,413,137,87,77,155,75
Pver_gene_g15343,0,0,9,11,87,47,16,35,46,75,79,45
Pver_gene_g850,0,0,0,0,258,127,31,224,120,129,114,98
Pver_gene_g15345,0,0,39,61,82,26,20,91,0,68,39,42
Pver_gene_g13337,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g13336,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g13335,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g13334,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g13333,21,5,27,4,0,0,3,0,0,0,0,0
Pver_gene_g13332,0,17,0,18,0,10,0,28,0,15,12,11
Pver_gene_g13331,64,142,150,101,100,49,40,57,67,87,51,78
Pver_gene_g13330,0,12,5,0,45,66,23,90,60,56,67,59
Pver_gene_g853,0,0,0,0,119,29,0,109,37,52,177,57
Pver_gene_g13339,7,21,4,11,12,8,5,22,18,11,9,15
Pver_gene_g13338,21,58,33,16,173,84,53,124,51,106,210,114
Pver_gene_g16972,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g16973,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g16970,0,0,0,0,0,0,0,0,0,0,13,6
Pver_gene_g16971,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g16976,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g16977,0,0,0,0,6,10,0,0,17,0,23,27
Pver_gene_g16974,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g16975,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g16978,0,0,0,0,15,26,0,42,20,25,0,19
Pver_gene_g16979,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g23338,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g23339,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g23334,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g23335,0,0,0,0,0,7,0,0,7,0,0,0
Pver_gene_g23336,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g23337,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g23330,209,305,460,256,1158,980,264,1162,626,900,1149,1137
Pver_gene_g23331,73,0,28,0,0,0,0,0,0,28,11,25
Pver_gene_g23332,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g23333,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g2667,0,0,4,0,0,0,0,0,0,0,0,0
Pver_gene_g19890,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g19891,0,0,0,0,10,13,0,0,0,0,0,5
Pver_gene_g19892,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g19893,0,0,0,0,0,17,0,23,0,0,21,0
Pver_gene_g19894,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g19895,0,0,0,0,0,0,0,0,2,0,0,0
Pver_gene_g19896,12,0,0,0,34,46,13,88,0,43,110,49
Pver_gene_g19897,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g19898,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g19899,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g5146,75,124,76,63,72,31,17,89,44,76,67,73
Pver_gene_g5147,0,0,0,0,12,11,0,36,32,4,0,18
Pver_gene_g5144,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g5145,0,0,0,0,0,0,0,8,0,0,0,12
Pver_gene_g5142,358,442,651,370,3962,2370,1492,4887,1485,3417,4660,3680
Pver_gene_g5143,0,0,0,0,0,14,0,0,0,0,0,0
Pver_gene_g5140,0,0,0,0,24,40,30,19,26,35,0,56
Pver_gene_g5141,0,0,0,0,73,57,12,109,38,61,43,26
Pver_gene_g2661,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g5148,139,120,144,129,341,107,57,236,79,177,158,98
Pver_gene_g5149,0,15,0,21,257,238,48,261,134,183,289,326
Pver_gene_g21882,0,0,0,0,0,0,4,0,0,0,0,0
Pver_gene_g3003_g3005,0,10,30,4,10,38,0,50,42,72,116,66
Pver_gene_g13809,0,0,0,0,0,0,0,0,0,0,27,0
Pver_gene_g13808,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g13801,91,76,57,24,31,29,5,38,49,26,31,38
Pver_gene_g13800,201,170,244,125,119,169,47,212,123,155,165,70
Pver_gene_g13803,104,209,222,148,114,94,32,115,28,63,85,108
Pver_gene_g13802,0,41,29,50,141,55,32,187,82,142,198,114
Pver_gene_g13805,0,0,0,0,37,17,15,16,71,32,38,30
Pver_gene_g13804,69,78,107,71,0,0,0,6,2,0,0,0
Pver_gene_g13807,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g13806,0,0,21,0,0,0,0,14,0,0,0,0
Pver_gene_split_gene_g506-g22,0,0,0,0,10,14,0,0,13,0,0,0
Pver_gene_g21883,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g2050,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_novel_gene_403_5de57afd,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g11409,0,0,0,0,10,0,0,0,0,0,0,0
Pver_gene_g11408,0,0,0,0,29,0,0,0,0,0,0,0
Pver_gene_g11407,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g11406,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g11405,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g11404,0,11,0,4,127,115,27,163,81,125,113,93
Pver_gene_g11403,0,0,0,0,0,0,0,0,0,0,0,0
